tournament,startTime,match_id,esports_game_id,game_num,team_a_name,team_b_name,has_vods
lec_spring_2025,2025-03-29T13:00:00Z,113487475359325309,113487475359325310,1,Fnatic,GIANTX,1
lec_spring_2025,2025-03-29T13:00:00Z,113487475359325309,113487475359325311,2,Fnatic,GIANTX,1
lec_spring_2025,2025-03-29T13:00:00Z,113487475359325309,113487475359325312,3,Fnatic,GIANTX,0
lec_spring_2025,2025-03-29T15:00:00Z,113487475359259645,113487475359259646,1,Rogue,Team Heretics,1
lec_spring_2025,2025-03-29T15:00:00Z,113487475359259645,113487475359259647,2,Rogue,Team Heretics,1
lec_spring_2025,2025-03-29T15:00:00Z,113487475359259645,113487475359259648,3,Rogue,Team Heretics,0
lec_spring_2025,2025-03-29T17:00:00Z,113487475359325345,113487475359325346,1,G2 Esports,Movistar KOI,1
lec_spring_2025,2025-03-29T17:00:00Z,113487475359325345,113487475359325347,2,G2 Esports,Movistar KOI,1
lec_spring_2025,2025-03-29T17:00:00Z,113487475359325345,113487475359325348,3,G2 Esports,Movistar KOI,1
lec_spring_2025,2025-03-30T15:00:00Z,113487475359325253,113487475359325254,1,GIANTX,Team Vitality,1
lec_spring_2025,2025-03-30T15:00:00Z,113487475359325253,113487475359325255,2,GIANTX,Team Vitality,1
lec_spring_2025,2025-03-30T15:00:00Z,113487475359325253,113487475359325256,3,GIANTX,Team Vitality,0
lec_spring_2025,2025-03-30T17:00:00Z,113487475359325341,113487475359325342,1,Karmine Corp,Movistar KOI,1
lec_spring_2025,2025-03-30T17:00:00Z,113487475359325341,113487475359325343,2,Karmine Corp,Movistar KOI,1
lec_spring_2025,2025-03-30T17:00:00Z,113487475359325341,113487475359325344,3,Karmine Corp,Movistar KOI,1
lec_spring_2025,2025-03-31T15:00:00Z,113487475359259685,113487475359259686,1,Shifters,Rogue,1
lec_spring_2025,2025-03-31T15:00:00Z,113487475359259685,113487475359259687,2,Shifters,Rogue,1
lec_spring_2025,2025-03-31T15:00:00Z,113487475359259685,113487475359259688,3,Shifters,Rogue,1
lec_spring_2025,2025-03-31T17:00:00Z,113487475359325325,113487475359325326,1,SK Gaming,Fnatic,1
lec_spring_2025,2025-03-31T17:00:00Z,113487475359325325,113487475359325327,2,SK Gaming,Fnatic,1
lec_spring_2025,2025-03-31T17:00:00Z,113487475359325325,113487475359325328,3,SK Gaming,Fnatic,0
lec_spring_2025,2025-04-05T12:00:00Z,113487475359259681,113487475359259682,1,Rogue,Team Vitality,1
lec_spring_2025,2025-04-05T12:00:00Z,113487475359259681,113487475359259683,2,Rogue,Team Vitality,1
lec_spring_2025,2025-04-05T12:00:00Z,113487475359259681,113487475359259684,3,Rogue,Team Vitality,0
lec_spring_2025,2025-04-05T14:00:00Z,113487475359325293,113487475359325294,1,Shifters,Karmine Corp,1
lec_spring_2025,2025-04-05T14:00:00Z,113487475359325293,113487475359325295,2,Shifters,Karmine Corp,1
lec_spring_2025,2025-04-05T14:00:00Z,113487475359325293,113487475359325296,3,Shifters,Karmine Corp,0
lec_spring_2025,2025-04-05T16:00:00Z,113487475359259677,113487475359259678,1,G2 Esports,Team Heretics,1
lec_spring_2025,2025-04-05T16:00:00Z,113487475359259677,113487475359259679,2,G2 Esports,Team Heretics,1
lec_spring_2025,2025-04-05T16:00:00Z,113487475359259677,113487475359259680,3,G2 Esports,Team Heretics,0
lec_spring_2025,2025-04-06T15:00:00Z,113487475359325281,113487475359325282,1,Shifters,SK Gaming,1
lec_spring_2025,2025-04-06T15:00:00Z,113487475359325281,113487475359325283,2,Shifters,SK Gaming,1
lec_spring_2025,2025-04-06T15:00:00Z,113487475359325281,113487475359325284,3,Shifters,SK Gaming,0
lec_spring_2025,2025-04-06T17:00:00Z,113487475359325349,113487475359325350,1,Karmine Corp,Fnatic,1
lec_spring_2025,2025-04-06T17:00:00Z,113487475359325349,113487475359325351,2,Karmine Corp,Fnatic,1
lec_spring_2025,2025-04-06T17:00:00Z,113487475359325349,113487475359325352,3,Karmine Corp,Fnatic,1
lec_spring_2025,2025-04-07T15:00:00Z,113487475359259689,113487475359259690,1,GIANTX,Rogue,1
lec_spring_2025,2025-04-07T15:00:00Z,113487475359259689,113487475359259691,2,GIANTX,Rogue,1
lec_spring_2025,2025-04-07T15:00:00Z,113487475359259689,113487475359259692,3,GIANTX,Rogue,0
lec_spring_2025,2025-04-07T17:00:00Z,113487475359259665,113487475359259666,1,Movistar KOI,Team Heretics,1
lec_spring_2025,2025-04-07T17:00:00Z,113487475359259665,113487475359259667,2,Movistar KOI,Team Heretics,1
lec_spring_2025,2025-04-07T17:00:00Z,113487475359259665,113487475359259668,3,Movistar KOI,Team Heretics,0
lec_spring_2025,2025-04-12T12:00:00Z,113487475359259653,113487475359259654,1,Team Heretics,Shifters,1
lec_spring_2025,2025-04-12T12:00:00Z,113487475359259653,113487475359259655,2,Team Heretics,Shifters,1
lec_spring_2025,2025-04-12T12:00:00Z,113487475359259653,113487475359259656,3,Team Heretics,Shifters,1
lec_spring_2025,2025-04-12T14:00:00Z,113487475359325245,113487475359325246,1,Rogue,G2 Esports,1
lec_spring_2025,2025-04-12T14:00:00Z,113487475359325245,113487475359325247,2,Rogue,G2 Esports,1
lec_spring_2025,2025-04-12T14:00:00Z,113487475359325245,113487475359325248,3,Rogue,G2 Esports,0
lec_spring_2025,2025-04-12T16:00:00Z,113487475359325329,113487475359325330,1,Karmine Corp,SK Gaming,1
lec_spring_2025,2025-04-12T16:00:00Z,113487475359325329,113487475359325331,2,Karmine Corp,SK Gaming,1
lec_spring_2025,2025-04-12T16:00:00Z,113487475359325329,113487475359325332,3,Karmine Corp,SK Gaming,0
lec_spring_2025,2025-04-13T15:00:00Z,113487475359325265,113487475359325266,1,Team Vitality,Fnatic,1
lec_spring_2025,2025-04-13T15:00:00Z,113487475359325265,113487475359325267,2,Team Vitality,Fnatic,1
lec_spring_2025,2025-04-13T15:00:00Z,113487475359325265,113487475359325268,3,Team Vitality,Fnatic,0
lec_spring_2025,2025-04-13T17:00:00Z,113487475359325285,113487475359325286,1,Shifters,Movistar KOI,1
lec_spring_2025,2025-04-13T17:00:00Z,113487475359325285,113487475359325287,2,Shifters,Movistar KOI,1
lec_spring_2025,2025-04-13T17:00:00Z,113487475359325285,113487475359325288,3,Shifters,Movistar KOI,0
lec_spring_2025,2025-04-14T15:00:00Z,113487475359325301,113487475359325302,1,GIANTX,SK Gaming,1
lec_spring_2025,2025-04-14T15:00:00Z,113487475359325301,113487475359325303,2,GIANTX,SK Gaming,1
lec_spring_2025,2025-04-14T15:00:00Z,113487475359325301,113487475359325304,3,GIANTX,SK Gaming,0
lec_spring_2025,2025-04-14T17:00:00Z,113487475359259673,113487475359259674,1,Team Heretics,Karmine Corp,1
lec_spring_2025,2025-04-14T17:00:00Z,113487475359259673,113487475359259675,2,Team Heretics,Karmine Corp,1
lec_spring_2025,2025-04-14T17:00:00Z,113487475359259673,113487475359259676,3,Team Heretics,Karmine Corp,1
lec_spring_2025,2025-04-19T15:00:00Z,113487475359325237,113487475359325238,1,Fnatic,Rogue,1
lec_spring_2025,2025-04-19T15:00:00Z,113487475359325237,113487475359325239,2,Fnatic,Rogue,1
lec_spring_2025,2025-04-19T15:00:00Z,113487475359325237,113487475359325240,3,Fnatic,Rogue,0
lec_spring_2025,2025-04-19T17:00:00Z,113487475359325313,113487475359325314,1,Karmine Corp,GIANTX,1
lec_spring_2025,2025-04-19T17:00:00Z,113487475359325313,113487475359325315,2,Karmine Corp,GIANTX,1
lec_spring_2025,2025-04-19T17:00:00Z,113487475359325313,113487475359325316,3,Karmine Corp,GIANTX,1
lec_spring_2025,2025-04-20T15:00:00Z,113487475359259649,113487475359259650,1,Team Heretics,Team Vitality,1
